Read the target shape in
 ./files/input/20190408ResidueMirrorAndCyl_MA-0.08mmOffset300nm.txt
Read the unit sputter yield in
 ./files/input/20190408SputterYieldon20190408.txt

                                       
    Iterative Deconvolution Started   
***************************************

The number of entries
  # Target   :    4400
  # Unit     :    2141
  # 1/2 Unit :    1070
  # All      :    8682
The number of threads
  # Total    :       4
  # Thread   :       1
  # Thread   :       2
  # Thread   :       3
  # Thread   :       0
Computation time for initialization:    0.0039

Have memorized arrays 1 times
loop:     53143, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53145, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53147, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53149, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53151, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53153, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53155, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53157, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53159, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53161, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53163, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53165, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53167, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53169, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53171, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53173, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53175, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53177, alpha:    0.0001, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53179, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53181, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53183, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53185, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53187, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53188, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53190, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53192, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53194, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53196, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53199, alpha:    0.0000, rms:    1.8961
loop:     53200, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53200, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53202, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53204, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53206, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53208, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53209, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53211, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53214, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53216, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53218, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53219, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53221, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53224, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53227, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53229, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53231, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53234, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53236, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53238, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53241, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53243, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53244, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53246, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53248, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53250, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53252, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53255, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53257, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53259, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53260, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53263, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53265, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53267, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53271, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53273, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53276, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53277, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53281, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53284, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53287, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53289, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53291, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53295, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53297, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53298, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53303, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53306, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53307, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53309, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53312, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53314, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53317, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53318, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53321, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53324, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53327, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53329, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53332, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53334, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53339, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53342, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53343, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53345, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53350, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53353, alpha:    0.0000, rms:    1.8961
Multiplied alpha by    0.9500
loop:     53354, alpha:    0.0000, rms:    1.8961
loop:     53600, alpha:    0.0000, rms:    1.8961
loop:     54000, alpha:    0.0000, rms:    1.8961
loop:     54400, alpha:    0.0000, rms:    1.8961
loop:     54800, alpha:    0.0000, rms:    1.8961
loop:     55200, alpha:    0.0000, rms:    1.8961
loop:     55600, alpha:    0.0000, rms:    1.8961
loop:     56000, alpha:    0.0000, rms:    1.8961
loop:     56400, alpha:    0.0000, rms:    1.8961
loop:     56800, alpha:    0.0000, rms:    1.8961
loop:     57200, alpha:    0.0000, rms:    1.8961
loop:     57600, alpha:    0.0000, rms:    1.8961
loop:     58000, alpha:    0.0000, rms:    1.8961
loop:     58400, alpha:    0.0000, rms:    1.8961
loop:     58800, alpha:    0.0000, rms:    1.8961
loop:     59200, alpha:    0.0000, rms:    1.8961
loop:     59600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 7 times
loop:     60000, alpha:    0.0000, rms:    1.8961
loop:     60400, alpha:    0.0000, rms:    1.8961
loop:     60800, alpha:    0.0000, rms:    1.8961
loop:     61200, alpha:    0.0000, rms:    1.8961
loop:     61600, alpha:    0.0000, rms:    1.8961
loop:     62000, alpha:    0.0000, rms:    1.8961
loop:     62400, alpha:    0.0000, rms:    1.8961
loop:     62800, alpha:    0.0000, rms:    1.8961
loop:     63200, alpha:    0.0000, rms:    1.8961
loop:     63600, alpha:    0.0000, rms:    1.8961
loop:     64000, alpha:    0.0000, rms:    1.8961
loop:     64400, alpha:    0.0000, rms:    1.8961
loop:     64800, alpha:    0.0000, rms:    1.8961
loop:     65200, alpha:    0.0000, rms:    1.8961
loop:     65600, alpha:    0.0000, rms:    1.8961
loop:     66000, alpha:    0.0000, rms:    1.8961
loop:     66400, alpha:    0.0000, rms:    1.8961
loop:     66800, alpha:    0.0000, rms:    1.8961
loop:     67200, alpha:    0.0000, rms:    1.8961
loop:     67600, alpha:    0.0000, rms:    1.8961
loop:     68000, alpha:    0.0000, rms:    1.8961
loop:     68400, alpha:    0.0000, rms:    1.8961
loop:     68800, alpha:    0.0000, rms:    1.8961
loop:     69200, alpha:    0.0000, rms:    1.8961
loop:     69600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 8 times
loop:     70000, alpha:    0.0000, rms:    1.8961
loop:     70400, alpha:    0.0000, rms:    1.8961
loop:     70800, alpha:    0.0000, rms:    1.8961
loop:     71200, alpha:    0.0000, rms:    1.8961
loop:     71600, alpha:    0.0000, rms:    1.8961
loop:     72000, alpha:    0.0000, rms:    1.8961
loop:     72400, alpha:    0.0000, rms:    1.8961
loop:     72800, alpha:    0.0000, rms:    1.8961
loop:     73200, alpha:    0.0000, rms:    1.8961
loop:     73600, alpha:    0.0000, rms:    1.8961
loop:     74000, alpha:    0.0000, rms:    1.8961
loop:     74400, alpha:    0.0000, rms:    1.8961
loop:     74800, alpha:    0.0000, rms:    1.8961
loop:     75200, alpha:    0.0000, rms:    1.8961
loop:     75600, alpha:    0.0000, rms:    1.8961
loop:     76000, alpha:    0.0000, rms:    1.8961
loop:     76400, alpha:    0.0000, rms:    1.8961
loop:     76800, alpha:    0.0000, rms:    1.8961
loop:     77200, alpha:    0.0000, rms:    1.8961
loop:     77600, alpha:    0.0000, rms:    1.8961
loop:     78000, alpha:    0.0000, rms:    1.8961
loop:     78400, alpha:    0.0000, rms:    1.8961
loop:     78800, alpha:    0.0000, rms:    1.8961
loop:     79200, alpha:    0.0000, rms:    1.8961
loop:     79600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 9 times
loop:     80000, alpha:    0.0000, rms:    1.8961
loop:     80400, alpha:    0.0000, rms:    1.8961
loop:     80800, alpha:    0.0000, rms:    1.8961
loop:     81200, alpha:    0.0000, rms:    1.8961
loop:     81600, alpha:    0.0000, rms:    1.8961
loop:     82000, alpha:    0.0000, rms:    1.8961
loop:     82400, alpha:    0.0000, rms:    1.8961
loop:     82800, alpha:    0.0000, rms:    1.8961
loop:     83200, alpha:    0.0000, rms:    1.8961
loop:     83600, alpha:    0.0000, rms:    1.8961
loop:     84000, alpha:    0.0000, rms:    1.8961
loop:     84400, alpha:    0.0000, rms:    1.8961
loop:     84800, alpha:    0.0000, rms:    1.8961
loop:     85200, alpha:    0.0000, rms:    1.8961
loop:     85600, alpha:    0.0000, rms:    1.8961
loop:     86000, alpha:    0.0000, rms:    1.8961
loop:     86400, alpha:    0.0000, rms:    1.8961
loop:     86800, alpha:    0.0000, rms:    1.8961
loop:     87200, alpha:    0.0000, rms:    1.8961
loop:     87600, alpha:    0.0000, rms:    1.8961
loop:     88000, alpha:    0.0000, rms:    1.8961
loop:     88400, alpha:    0.0000, rms:    1.8961
loop:     88800, alpha:    0.0000, rms:    1.8961
loop:     89200, alpha:    0.0000, rms:    1.8961
loop:     89600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 10 times
loop:     90000, alpha:    0.0000, rms:    1.8961
loop:     90400, alpha:    0.0000, rms:    1.8961
loop:     90800, alpha:    0.0000, rms:    1.8961
loop:     91200, alpha:    0.0000, rms:    1.8961
loop:     91600, alpha:    0.0000, rms:    1.8961
loop:     92000, alpha:    0.0000, rms:    1.8961
loop:     92400, alpha:    0.0000, rms:    1.8961
loop:     92800, alpha:    0.0000, rms:    1.8961
loop:     93200, alpha:    0.0000, rms:    1.8961
loop:     93600, alpha:    0.0000, rms:    1.8961
loop:     94000, alpha:    0.0000, rms:    1.8961
loop:     94400, alpha:    0.0000, rms:    1.8961
loop:     94800, alpha:    0.0000, rms:    1.8961
loop:     95200, alpha:    0.0000, rms:    1.8961
loop:     95600, alpha:    0.0000, rms:    1.8961
loop:     96000, alpha:    0.0000, rms:    1.8961
loop:     96400, alpha:    0.0000, rms:    1.8961
loop:     96800, alpha:    0.0000, rms:    1.8961
loop:     97200, alpha:    0.0000, rms:    1.8961
loop:     97600, alpha:    0.0000, rms:    1.8961
loop:     98000, alpha:    0.0000, rms:    1.8961
loop:     98400, alpha:    0.0000, rms:    1.8961
loop:     98800, alpha:    0.0000, rms:    1.8961
loop:     99200, alpha:    0.0000, rms:    1.8961
loop:     99600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 11 times
loop:    100000, alpha:    0.0000, rms:    1.8961
loop:    100400, alpha:    0.0000, rms:    1.8961
loop:    100800, alpha:    0.0000, rms:    1.8961
loop:    101200, alpha:    0.0000, rms:    1.8961
loop:    101600, alpha:    0.0000, rms:    1.8961
loop:    102000, alpha:    0.0000, rms:    1.8961
loop:    102400, alpha:    0.0000, rms:    1.8961
loop:    102800, alpha:    0.0000, rms:    1.8961
loop:    103200, alpha:    0.0000, rms:    1.8961
loop:    103600, alpha:    0.0000, rms:    1.8961
loop:    104000, alpha:    0.0000, rms:    1.8961
loop:    104400, alpha:    0.0000, rms:    1.8961
loop:    104800, alpha:    0.0000, rms:    1.8961
loop:    105200, alpha:    0.0000, rms:    1.8961
loop:    105600, alpha:    0.0000, rms:    1.8961
loop:    106000, alpha:    0.0000, rms:    1.8961
loop:    106400, alpha:    0.0000, rms:    1.8961
loop:    106800, alpha:    0.0000, rms:    1.8961
loop:    107200, alpha:    0.0000, rms:    1.8961
loop:    107600, alpha:    0.0000, rms:    1.8961
loop:    108000, alpha:    0.0000, rms:    1.8961
loop:    108400, alpha:    0.0000, rms:    1.8961
loop:    108800, alpha:    0.0000, rms:    1.8961
loop:    109200, alpha:    0.0000, rms:    1.8961
loop:    109600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 12 times
loop:    110000, alpha:    0.0000, rms:    1.8961
loop:    110400, alpha:    0.0000, rms:    1.8961
loop:    110800, alpha:    0.0000, rms:    1.8961
loop:    111200, alpha:    0.0000, rms:    1.8961
loop:    111600, alpha:    0.0000, rms:    1.8961
loop:    112000, alpha:    0.0000, rms:    1.8961
loop:    112400, alpha:    0.0000, rms:    1.8961
loop:    112800, alpha:    0.0000, rms:    1.8961
loop:    113200, alpha:    0.0000, rms:    1.8961
loop:    113600, alpha:    0.0000, rms:    1.8961
loop:    114000, alpha:    0.0000, rms:    1.8961
loop:    114400, alpha:    0.0000, rms:    1.8961
loop:    114800, alpha:    0.0000, rms:    1.8961
loop:    115200, alpha:    0.0000, rms:    1.8961
loop:    115600, alpha:    0.0000, rms:    1.8961
loop:    116000, alpha:    0.0000, rms:    1.8961
loop:    116400, alpha:    0.0000, rms:    1.8961
loop:    116800, alpha:    0.0000, rms:    1.8961
loop:    117200, alpha:    0.0000, rms:    1.8961
loop:    117600, alpha:    0.0000, rms:    1.8961
loop:    118000, alpha:    0.0000, rms:    1.8961
loop:    118400, alpha:    0.0000, rms:    1.8961
loop:    118800, alpha:    0.0000, rms:    1.8961
loop:    119200, alpha:    0.0000, rms:    1.8961
loop:    119600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 13 times
loop:    120000, alpha:    0.0000, rms:    1.8961
loop:    120400, alpha:    0.0000, rms:    1.8961
loop:    120800, alpha:    0.0000, rms:    1.8961
loop:    121200, alpha:    0.0000, rms:    1.8961
loop:    121600, alpha:    0.0000, rms:    1.8961
loop:    122000, alpha:    0.0000, rms:    1.8961
loop:    122400, alpha:    0.0000, rms:    1.8961
loop:    122800, alpha:    0.0000, rms:    1.8961
loop:    123200, alpha:    0.0000, rms:    1.8961
loop:    123600, alpha:    0.0000, rms:    1.8961
loop:    124000, alpha:    0.0000, rms:    1.8961
loop:    124400, alpha:    0.0000, rms:    1.8961
loop:    124800, alpha:    0.0000, rms:    1.8961
loop:    125200, alpha:    0.0000, rms:    1.8961
loop:    125600, alpha:    0.0000, rms:    1.8961
loop:    126000, alpha:    0.0000, rms:    1.8961
loop:    126400, alpha:    0.0000, rms:    1.8961
loop:    126800, alpha:    0.0000, rms:    1.8961
loop:    127200, alpha:    0.0000, rms:    1.8961
loop:    127600, alpha:    0.0000, rms:    1.8961
loop:    128000, alpha:    0.0000, rms:    1.8961
loop:    128400, alpha:    0.0000, rms:    1.8961
loop:    128800, alpha:    0.0000, rms:    1.8961
loop:    129200, alpha:    0.0000, rms:    1.8961
loop:    129600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 14 times
loop:    130000, alpha:    0.0000, rms:    1.8961
loop:    130400, alpha:    0.0000, rms:    1.8961
loop:    130800, alpha:    0.0000, rms:    1.8961
loop:    131200, alpha:    0.0000, rms:    1.8961
loop:    131600, alpha:    0.0000, rms:    1.8961
loop:    132000, alpha:    0.0000, rms:    1.8961
loop:    132400, alpha:    0.0000, rms:    1.8961
loop:    132800, alpha:    0.0000, rms:    1.8961
loop:    133200, alpha:    0.0000, rms:    1.8961
loop:    133600, alpha:    0.0000, rms:    1.8961
loop:    134000, alpha:    0.0000, rms:    1.8961
loop:    134400, alpha:    0.0000, rms:    1.8961
loop:    134800, alpha:    0.0000, rms:    1.8961
loop:    135200, alpha:    0.0000, rms:    1.8961
loop:    135600, alpha:    0.0000, rms:    1.8961
loop:    136000, alpha:    0.0000, rms:    1.8961
loop:    136400, alpha:    0.0000, rms:    1.8961
loop:    136800, alpha:    0.0000, rms:    1.8961
loop:    137200, alpha:    0.0000, rms:    1.8961
loop:    137600, alpha:    0.0000, rms:    1.8961
loop:    138000, alpha:    0.0000, rms:    1.8961
loop:    138400, alpha:    0.0000, rms:    1.8961
loop:    138800, alpha:    0.0000, rms:    1.8961
loop:    139200, alpha:    0.0000, rms:    1.8961
loop:    139600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 15 times
loop:    140000, alpha:    0.0000, rms:    1.8961
loop:    140400, alpha:    0.0000, rms:    1.8961
loop:    140800, alpha:    0.0000, rms:    1.8961
loop:    141200, alpha:    0.0000, rms:    1.8961
loop:    141600, alpha:    0.0000, rms:    1.8961
loop:    142000, alpha:    0.0000, rms:    1.8961
loop:    142400, alpha:    0.0000, rms:    1.8961
loop:    142800, alpha:    0.0000, rms:    1.8961
loop:    143200, alpha:    0.0000, rms:    1.8961
loop:    143600, alpha:    0.0000, rms:    1.8961
loop:    144000, alpha:    0.0000, rms:    1.8961
loop:    144400, alpha:    0.0000, rms:    1.8961
loop:    144800, alpha:    0.0000, rms:    1.8961
loop:    145200, alpha:    0.0000, rms:    1.8961
loop:    145600, alpha:    0.0000, rms:    1.8961
loop:    146000, alpha:    0.0000, rms:    1.8961
loop:    146400, alpha:    0.0000, rms:    1.8961
loop:    146800, alpha:    0.0000, rms:    1.8961
loop:    147200, alpha:    0.0000, rms:    1.8961
loop:    147600, alpha:    0.0000, rms:    1.8961
loop:    148000, alpha:    0.0000, rms:    1.8961
loop:    148400, alpha:    0.0000, rms:    1.8961
loop:    148800, alpha:    0.0000, rms:    1.8961
loop:    149200, alpha:    0.0000, rms:    1.8961
loop:    149600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 16 times
loop:    150000, alpha:    0.0000, rms:    1.8961
loop:    150400, alpha:    0.0000, rms:    1.8961
loop:    150800, alpha:    0.0000, rms:    1.8961
loop:    151200, alpha:    0.0000, rms:    1.8961
loop:    151600, alpha:    0.0000, rms:    1.8961
loop:    152000, alpha:    0.0000, rms:    1.8961
loop:    152400, alpha:    0.0000, rms:    1.8961
loop:    152800, alpha:    0.0000, rms:    1.8961
loop:    153200, alpha:    0.0000, rms:    1.8961
loop:    153600, alpha:    0.0000, rms:    1.8961
loop:    154000, alpha:    0.0000, rms:    1.8961
loop:    154400, alpha:    0.0000, rms:    1.8961
loop:    154800, alpha:    0.0000, rms:    1.8961
loop:    155200, alpha:    0.0000, rms:    1.8961
loop:    155600, alpha:    0.0000, rms:    1.8961
loop:    156000, alpha:    0.0000, rms:    1.8961
loop:    156400, alpha:    0.0000, rms:    1.8961
loop:    156800, alpha:    0.0000, rms:    1.8961
loop:    157200, alpha:    0.0000, rms:    1.8961
loop:    157600, alpha:    0.0000, rms:    1.8961
loop:    158000, alpha:    0.0000, rms:    1.8961
loop:    158400, alpha:    0.0000, rms:    1.8961
loop:    158800, alpha:    0.0000, rms:    1.8961
loop:    159200, alpha:    0.0000, rms:    1.8961
loop:    159600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 17 times
loop:    160000, alpha:    0.0000, rms:    1.8961
loop:    160400, alpha:    0.0000, rms:    1.8961
loop:    160800, alpha:    0.0000, rms:    1.8961
loop:    161200, alpha:    0.0000, rms:    1.8961
loop:    161600, alpha:    0.0000, rms:    1.8961
loop:    162000, alpha:    0.0000, rms:    1.8961
loop:    162400, alpha:    0.0000, rms:    1.8961
loop:    162800, alpha:    0.0000, rms:    1.8961
loop:    163200, alpha:    0.0000, rms:    1.8961
loop:    163600, alpha:    0.0000, rms:    1.8961
loop:    164000, alpha:    0.0000, rms:    1.8961
loop:    164400, alpha:    0.0000, rms:    1.8961
loop:    164800, alpha:    0.0000, rms:    1.8961
loop:    165200, alpha:    0.0000, rms:    1.8961
loop:    165600, alpha:    0.0000, rms:    1.8961
loop:    166000, alpha:    0.0000, rms:    1.8961
loop:    166400, alpha:    0.0000, rms:    1.8961
loop:    166800, alpha:    0.0000, rms:    1.8961
loop:    167200, alpha:    0.0000, rms:    1.8961
loop:    167600, alpha:    0.0000, rms:    1.8961
loop:    168000, alpha:    0.0000, rms:    1.8961
loop:    168400, alpha:    0.0000, rms:    1.8961
loop:    168800, alpha:    0.0000, rms:    1.8961
loop:    169200, alpha:    0.0000, rms:    1.8961
loop:    169600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 18 times
loop:    170000, alpha:    0.0000, rms:    1.8961
loop:    170400, alpha:    0.0000, rms:    1.8961
loop:    170800, alpha:    0.0000, rms:    1.8961
loop:    171200, alpha:    0.0000, rms:    1.8961
loop:    171600, alpha:    0.0000, rms:    1.8961
loop:    172000, alpha:    0.0000, rms:    1.8961
loop:    172400, alpha:    0.0000, rms:    1.8961
loop:    172800, alpha:    0.0000, rms:    1.8961
loop:    173200, alpha:    0.0000, rms:    1.8961
loop:    173600, alpha:    0.0000, rms:    1.8961
loop:    174000, alpha:    0.0000, rms:    1.8961
loop:    174400, alpha:    0.0000, rms:    1.8961
loop:    174800, alpha:    0.0000, rms:    1.8961
loop:    175200, alpha:    0.0000, rms:    1.8961
loop:    175600, alpha:    0.0000, rms:    1.8961
loop:    176000, alpha:    0.0000, rms:    1.8961
loop:    176400, alpha:    0.0000, rms:    1.8961
loop:    176800, alpha:    0.0000, rms:    1.8961
loop:    177200, alpha:    0.0000, rms:    1.8961
loop:    177600, alpha:    0.0000, rms:    1.8961
loop:    178000, alpha:    0.0000, rms:    1.8961
loop:    178400, alpha:    0.0000, rms:    1.8961
loop:    178800, alpha:    0.0000, rms:    1.8961
loop:    179200, alpha:    0.0000, rms:    1.8961
loop:    179600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 19 times
loop:    180000, alpha:    0.0000, rms:    1.8961
loop:    180400, alpha:    0.0000, rms:    1.8961
loop:    180800, alpha:    0.0000, rms:    1.8961
loop:    181200, alpha:    0.0000, rms:    1.8961
loop:    181600, alpha:    0.0000, rms:    1.8961
loop:    182000, alpha:    0.0000, rms:    1.8961
loop:    182400, alpha:    0.0000, rms:    1.8961
loop:    182800, alpha:    0.0000, rms:    1.8961
loop:    183200, alpha:    0.0000, rms:    1.8961
loop:    183600, alpha:    0.0000, rms:    1.8961
loop:    184000, alpha:    0.0000, rms:    1.8961
loop:    184400, alpha:    0.0000, rms:    1.8961
loop:    184800, alpha:    0.0000, rms:    1.8961
loop:    185200, alpha:    0.0000, rms:    1.8961
loop:    185600, alpha:    0.0000, rms:    1.8961
loop:    186000, alpha:    0.0000, rms:    1.8961
loop:    186400, alpha:    0.0000, rms:    1.8961
loop:    186800, alpha:    0.0000, rms:    1.8961
loop:    187200, alpha:    0.0000, rms:    1.8961
loop:    187600, alpha:    0.0000, rms:    1.8961
loop:    188000, alpha:    0.0000, rms:    1.8961
loop:    188400, alpha:    0.0000, rms:    1.8961
loop:    188800, alpha:    0.0000, rms:    1.8961
loop:    189200, alpha:    0.0000, rms:    1.8961
loop:    189600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 20 times
loop:    190000, alpha:    0.0000, rms:    1.8961
loop:    190400, alpha:    0.0000, rms:    1.8961
loop:    190800, alpha:    0.0000, rms:    1.8961
loop:    191200, alpha:    0.0000, rms:    1.8961
loop:    191600, alpha:    0.0000, rms:    1.8961
loop:    192000, alpha:    0.0000, rms:    1.8961
loop:    192400, alpha:    0.0000, rms:    1.8961
loop:    192800, alpha:    0.0000, rms:    1.8961
loop:    193200, alpha:    0.0000, rms:    1.8961
loop:    193600, alpha:    0.0000, rms:    1.8961
loop:    194000, alpha:    0.0000, rms:    1.8961
loop:    194400, alpha:    0.0000, rms:    1.8961
loop:    194800, alpha:    0.0000, rms:    1.8961
loop:    195200, alpha:    0.0000, rms:    1.8961
loop:    195600, alpha:    0.0000, rms:    1.8961
loop:    196000, alpha:    0.0000, rms:    1.8961
loop:    196400, alpha:    0.0000, rms:    1.8961
loop:    196800, alpha:    0.0000, rms:    1.8961
loop:    197200, alpha:    0.0000, rms:    1.8961
loop:    197600, alpha:    0.0000, rms:    1.8961
loop:    198000, alpha:    0.0000, rms:    1.8961
loop:    198400, alpha:    0.0000, rms:    1.8961
loop:    198800, alpha:    0.0000, rms:    1.8961
loop:    199200, alpha:    0.0000, rms:    1.8961
loop:    199600, alpha:    0.0000, rms:    1.8961
Have memorized arrays 21 times
loop:    200000, alpha:    0.0000, rms:    1.8961
Reached the maximum number of loops

Done.
loop:    200001, alpha:    0.0000, rms:    1.8961
Total fabrication time:  217.2840 minutes
filepath:
 ./files/outputOMP/20190408192836_all.txt
filepath:
