RMS,1.34999939,Time,2018/1/22 14:10,,,,,,,,
count,purpose,ResidualError,TimeDistribution,Working,spot,,,,,,
3545,244.6073166,0.517295811,1,244.0900208,0,,,,,,
3546,244.2941472,0.524170507,1,243.7699767,0,,,,,,
3547,243.9811926,0.531195575,1,243.449997,0,,,,,,
3548,243.6680529,0.537970634,1,243.1300823,0,,,,,,
3549,243.3551282,0.544895154,1,242.810233,0,,,,,,
3550,243.0420195,0.551569351,1,242.4904501,0,,,,,,
3551,242.7291275,0.55839297,1,242.1707345,0,,,,,,
3552,242.4160525,0.564965186,1,241.8510873,0,,,,,,
3553,242.1031931,0.571682414,1,241.5315107,0,,,,,,
3554,241.7901527,0.578144251,1,241.2120084,0,,,,,,
3555,241.4773297,0.584747073,1,240.8925826,0,,,,,,
3556,241.1643257,0.591091565,1,240.5732341,0,,,,,,
3557,240.8515401,0.597576753,1,240.2539633,0,,,,,,
3558,240.5385741,0.603805798,1,239.9347683,0,,,,,,
3559,240.225828,0.610180865,1,239.6156471,0,,,,,,
3560,239.9129025,0.616304422,1,239.2965981,0,,,,,,
3561,239.6001985,0.622579044,1,238.9776195,0,,,,,,
3562,239.2873141,0.628604422,1,238.6587097,0,,,,,,
3563,238.9746533,0.634786072,1,238.3398672,0,,,,,,
3564,238.6618132,0.640722517,1,238.0210907,0,,,,,,
3565,238.3491968,0.646819053,1,237.7023777,0,,,,,,
3566,238.0364022,0.65267722,1,237.383725,0,,,,,,
3567,237.7238325,0.658697674,1,237.0651348,0,,,,,,
3568,237.4110854,0.66447162,1,236.7466138,0,,,,,,
3569,237.0985642,0.670394541,1,236.4281697,0,,,,,,
3570,236.7858665,0.676052234,1,236.1098143,0,,,,,,
3571,236.4733957,0.681836203,1,235.7915595,0,,,,,,
3572,236.160749,0.687331669,1,235.4734173,0,,,,,,
3573,235.8483313,0.69293149,1,235.1553998,0,,,,,,
3574,235.5357366,0.698217556,1,234.837519,0,,,,,,
3575,235.2233732,0.703585727,1,234.5197875,0,,,,,,
3576,234.9108344,0.708616518,1,234.2022179,0,,,,,,
3577,234.5985263,0.713703867,1,233.8848224,0,,,,,,
3578,234.2860435,0.718433551,1,233.5676099,0,,,,,,
3579,233.9737932,0.723205038,1,233.2505882,0,,,,,,
3580,233.6613689,0.727604385,1,232.9337645,0,,,,,,
3581,233.3491779,0.732031779,1,232.6171461,0,,,,,,
3582,233.0368147,0.736074888,1,232.3007398,0,,,,,,
3583,232.7246862,0.740134092,1,231.9845521,0,,,,,,
3584,232.4123836,0.743794379,1,231.6685892,0,,,,,,
3585,232.100319,0.747461942,1,231.3528571,0,,,,,,
3586,231.788081,0.750719834,1,231.0373612,0,,,,,,
3587,231.4760805,0.753973906,1,230.7221066,0,,,,,,
3588,231.1639088,0.756810896,1,230.4070979,0,,,,,,
3589,230.8519754,0.759639046,1,230.0923364,0,,,,,,
3590,230.5398709,0.762047657,1,229.7778232,0,,,,,,
3591,230.2280075,0.764448849,1,229.4635587,0,,,,,,
3592,229.915972,0.766432265,1,229.1495397,0,,,,,,
3593,229.6041787,0.768414969,1,228.8357637,0,,,,,,
3594,229.2922148,0.769986825,1,228.522228,0,,,,,,
3595,228.9804946,0.771564691,1,228.2089299,0,,,,,,
3596,228.6686048,0.772737695,1,227.8958671,0,,,,,,
3597,228.3569583,0.773921055,1,227.5830372,0,,,,,,
3598,228.0451437,0.774705537,1,227.2704382,0,,,,,,
3599,227.7335733,0.775505262,1,226.958068,0,,,,,,
3600,227.4218359,0.775910484,1,226.6459254,0,,,,,,
3601,227.1103445,0.776336696,1,226.3340078,0,,,,,,
3602,226.7986848,0.77637236,1,226.0223124,0,,,,,,
3603,226.4872747,0.776435589,1,225.7108391,0,,,,,,
3604,226.1756955,0.776104331,1,225.3995912,0,,,,,,
3605,225.8643667,0.775794487,1,225.0885722,0,,,,,,
3606,225.5528712,0.775085197,1,224.777786,0,,,,,,
3607,225.2416254,0.774388948,1,224.4672365,0,,,,,,
3608,224.930214,0.773286403,1,224.1569276,0,,,,,,
3609,224.6190549,0.772191284,1,223.8468636,0,,,,,,
3610,224.3077298,0.770681008,1,223.5370488,0,,,,,,
3611,223.9966585,0.769171928,1,223.2274866,0,,,,,,
3612,223.685422,0.767242456,1,222.9181795,0,,,,,,
3613,223.3744389,0.765309836,1,222.6091291,0,,,,,,
3614,223.063292,0.762954798,1,222.3003372,0,,,,,,
3615,222.7524026,0.760597584,1,221.991805,0,,,,,,
3616,222.4413472,0.757815402,1,221.6835318,0,,,,,,
3617,222.1305507,0.75503362,1,221.3755171,0,,,,,,
3618,221.8195891,0.751828451,1,221.0677606,0,,,,,,
3619,221.5088871,0.748624533,1,220.7602626,0,,,,,,
3620,221.1980218,0.744998628,1,220.4530232,0,,,,,,
3621,220.887418,0.741374925,1,220.1460431,0,,,,,,
3622,220.576651,0.737327817,1,219.8393232,0,,,,,,
3623,220.2661448,0.733279139,6.12650297,219.5328657,0,,,,,,
3624,219.9554774,0.728803566,30.13483206,219.2266738,0,,,,,,
3625,219.6450719,0.724321721,54.52572659,218.9207502,0,,,,,,
3626,219.3345061,0.719412961,79.29157158,218.6150931,0,,,,,,
3627,219.0242041,0.714502101,104.4233368,218.309702,0,,,,,,
3628,218.7137414,0.709162466,129.9129549,218.0045789,0,,,,,,
3629,218.4035437,0.703817792,155.7509782,217.6997259,0,,,,,,
3630,218.0931864,0.69804174,181.9289601,217.3951447,0,,,,,,
3631,217.783095,0.692258327,208.4371121,217.0908367,0,,,,,,
3632,217.4728446,0.686041423,235.2666788,216.7868032,0,,,,,,
3633,217.1628628,0.679817676,262.4076118,216.4830451,0,,,,,,
3634,216.8527214,0.673158236,289.8509466,216.1795632,0,,,,,,
3635,216.5428493,0.666493811,317.5864691,215.8763555,0,,,,,,
3636,216.232819,0.659399711,345.6051054,215.5734193,0,,,,,,
3637,215.9230599,0.652305895,373.8965656,215.270754,0,,,,,,
3638,215.6131425,0.644780804,402.4517476,214.9683617,0,,,,,,
3639,215.3034978,0.637254561,431.2602849,214.6662432,0,,,,,,
3640,214.9936955,0.629299617,460.3130298,214.3643959,0,,,,,,
3641,214.6841656,0.621348657,489.5995639,214.0628169,0,,,,,,
3642,214.3744795,0.612975702,519.1106833,213.7615038,0,,,,,,
3643,214.0650692,0.604615313,548.8358768,213.4604539,0,,,,,,
3644,213.7555031,0.595838385,578.7658877,213.1596647,0,,,,,,
3645,213.4462115,0.587077646,608.8900987,212.8591339,0,,,,,,
3646,213.1367659,0.577906968,639.1991165,212.5588589,0,,,,,,
3647,212.8275969,0.568757789,669.6821494,212.2588391,0,,,,,,
3648,212.5182717,0.55919716,700.3295938,211.9590745,0,,,,,,
3649,212.2092273,0.549663962,731.130409,211.6595633,0,,,,,,
3650,211.9000286,0.53972699,762.0747217,211.3603016,0,,,,,,
3651,211.5911084,0.529823158,793.1512191,211.0612852,0,,,,,,
3652,211.2820359,0.519525592,824.3497436,210.7625103,0,,,,,,
3653,210.9732447,0.509271714,855.6586922,210.463973,0,,,,,,
3654,210.6642996,0.498630031,887.0676134,210.1656696,0,,,,,,
3655,210.3556378,0.488041333,918.564663,209.8675965,0,,,,,,
3656,210.0468228,0.477072582,950.1390506,209.5697502,0,,,,,,
3657,209.7382938,0.466166321,981.7786712,209.2721275,0,,,,,,
3658,209.4296112,0.454886154,1013.472498,208.974725,0,,,,,,
3659,209.1212145,0.443675932,1045.208217,208.6775386,0,,,,,,
3660,208.8126661,0.432101581,1076.974616,208.3805645,0,,,,,,
3661,208.5044057,0.420607134,1108.759224,208.0837986,0,,,,,,
3662,208.1959932,0.408755991,1140.550626,207.7872372,0,,,,,,
3663,207.8878697,0.396990538,1172.336303,207.4908792,0,,,,,,
3664,207.5795962,0.384869345,1204.104754,207.1947269,0,,,,,,
3665,207.2716113,0.372828566,1235.843402,206.8987827,0,,,,,,
3666,206.963478,0.360428759,1267.54072,206.6030492,0,,,,,,
3667,206.6556337,0.348104875,1299.184127,206.3075288,0,,,,,,
3668,206.347642,0.335418071,1330.762113,206.0122239,0,,,,,,
3669,206.0399422,0.322803499,1362.262124,205.7171387,0,,,,,,
3670,205.7320952,0.309816158,1393.672708,205.422279,0,,,,,,
3671,205.4245393,0.296891889,1424.981383,205.1276474,0,,,,,,
3672,205.1168372,0.283592646,1456.176776,204.8332446,0,,,,,,
3673,204.8094298,0.270359065,1487.246488,204.5390707,0,,,,,,
3674,204.5018754,0.256751188,1518.179263,204.2451242,0,,,,,,
3675,204.1946171,0.243213775,1548.962762,203.9514033,0,,,,,,
3676,203.8872123,0.229305812,1579.585814,203.6579065,0,,,,,,
3677,203.580105,0.215472827,1610.036156,203.3646322,0,,,,,,
3678,203.2728531,0.201274735,1640.302688,203.0715784,0,,,,,,
3679,202.9658976,0.187156195,1670.373199,202.7787414,0,,,,,,
3680,202.6587984,0.17267791,1700.236662,202.4861205,0,,,,,,
3681,202.352,0.158286147,1729.880925,202.1937139,0,,,,,,
3682,202.045056,0.143536914,1759.295015,201.9015191,0,,,,,,
3683,201.7384138,0.128879685,1788.466834,201.6095341,0,,,,,,
3684,201.4316272,0.113873223,1817.385462,201.317754,0,,,,,,
3685,201.1251444,0.098971727,1846.038849,201.0261727,0,,,,,,
3686,200.8185188,0.083736553,1874.41615,200.7347822,0,,,,,,
3687,200.5121952,0.068621152,1902.505377,200.443574,0,,,,,,
3688,200.2057309,0.053191388,1930.295768,200.1525395,0,,,,,,
3689,199.8995715,0.037901286,1957.775449,199.8616702,0,,,,,,
3690,199.593271,0.022313146,1984.933769,199.5709579,0,,,,,,
3691,199.2872752,0.006880935,2011.758989,199.2803943,0,,,,,,
3692,198.9811395,-0.008831936,2038.240623,198.9899714,0,,,,,,
3693,198.6753123,-0.024368785,2064.367117,198.6996811,0,,,,,,
3694,198.3693441,-0.040170102,2090.128192,198.4095142,0,,,,,,
3695,198.0636862,-0.055777412,2115.512522,198.1194636,0,,,,,,
3696,197.7578868,-0.071636503,2140.510058,197.8295233,0,,,,,,
3697,197.4523988,-0.087288664,2165.109762,197.5396875,0,,,,,,
3698,197.1467711,-0.103181778,2189.30188,197.2499529,0,,,,,,
3699,196.8414565,-0.118861503,2213.075673,196.960318,0,,,,,,
3700,196.5360029,-0.134778231,2236.421702,196.6707811,0,,,,,,
3701,196.2308618,-0.150478483,2259.329565,196.3813403,0,,,,,,
3702,195.9255832,-0.166410035,2281.790134,196.0919932,0,,,,,,
3703,195.6206207,-0.182116771,2303.79334,195.8027375,0,,,,,,
3704,195.3155198,-0.198050371,2325.330384,195.5135702,0,,,,,,
3705,195.0107344,-0.213754617,2346.391529,195.224489,0,,,,,,
3706,194.7058137,-0.229679911,2366.968302,194.9354936,0,,,,,,
3707,194.4012099,-0.24537312,2387.051277,194.646583,0,,,,,,
3708,194.0964693,-0.26128807,2406.632296,194.3577574,0,,,,,,
3709,193.7920493,-0.276965803,2425.702193,194.0690151,0,,,,,,
3710,193.4874922,-0.292861119,2444.25306,193.7803533,0,,,,,,
3711,193.1832557,-0.308513482,2462.275968,193.4917692,0,,,,,,
3712,192.8788843,-0.324375659,2479.763234,193.20326,0,,,,,,
3713,192.5748358,-0.339987265,2496.706151,192.9148231,0,,,,,,
3714,192.2706521,-0.35580396,2513.09724,192.6264561,0,,,,,,
3715,191.9667921,-0.371364599,2528.928011,192.3381567,0,,,,,,
3716,191.6627978,-0.387121454,2544.191208,192.0499193,0,,,,,,
3717,191.3591278,-0.40261315,2558.878571,191.761741,0,,,,,,
3718,191.0553247,-0.418295946,2572.983105,191.4736206,0,,,,,,
3719,190.7518488,-0.43370497,2586.49683,191.1855538,0,,,,,,
3720,190.4482395,-0.449293476,2599.412979,190.897533,0,,,,,,
3721,190.144958,-0.464592692,2611.723972,190.6095507,0,,,,,,
3722,189.8415441,-0.480054136,2623.423397,190.3215982,0,,,,,,
3723,189.5384588,-0.495208023,2634.504053,190.0336668,0,,,,,,
3724,189.2352422,-0.510505445,2644.959934,189.7457476,0,,,,,,
3725,188.932357,-0.525474677,2654.784263,189.4578317,0,,,,,,
3726,188.6293401,-0.540569596,2663.971467,189.1699097,0,,,,,,
3727,188.3266554,-0.555316863,2672.515213,188.8819723,0,,,,,,
3728,188.0238402,-0.570169478,2680.410381,188.5940097,0,,,,,,
3729,187.7213583,-0.584652925,2687.651083,188.3060112,0,,,,,,
3730,187.4187463,-0.599217671,2694.232641,188.017964,0,,,,,,
3731,187.11647,-0.613385291,2700.14961,187.7298553,0,,,,,,
3732,186.814064,-0.627607663,2705.39776,187.4416717,0,,,,,,
3733,186.5119942,-0.64140643,2709.972022,187.1534006,0,,,,,,
3734,186.2097965,-0.655236052,2713.868555,186.8650326,0,,,,,,
3735,185.907935,-0.668623152,2717.082648,186.5765582,0,,,,,,
3736,185.605947,-0.682021502,2719.610802,186.2879685,0,,,,,,
3737,185.304297,-0.694958038,2721.448614,185.999255,0,,,,,,
3738,185.0025201,-0.707889498,2722.592907,185.7104096,0,,,,,,
3739,184.7010842,-0.720340235,2723.03958,185.4214244,0,,,,,,
3740,184.399521,-0.732771212,2722.785748,185.1322922,0,,,,,,
3741,184.0983003,-0.744708366,2721.827588,184.8430087,0,,,,,,
3742,183.796953,-0.75662406,2720.162502,184.5535771,0,,,,,,
3743,183.4959483,-0.768056355,2717.786952,184.2640047,0,,,,,,
3744,183.1948191,-0.779480915,2714.698621,183.9743,0,,,,,,
3745,182.8940349,-0.790436842,2710.8943,183.6844717,0,,,,,,
3746,182.5931258,-0.801402501,2706.372006,183.3945283,0,,,,,,
3747,182.2925625,-0.811915451,2701.128886,183.104478,0,,,,,,
3748,181.9918753,-0.822453385,2695.163339,182.8143287,0,,,,,,
3749,181.6915355,-0.832552841,2688.472957,182.5240883,0,,,,,,
3750,181.3910724,-0.84269215,2681.056519,182.2337646,0,,,,,,
3751,181.0909572,-0.852405984,2672.912071,181.9433632,0,,,,,,
3752,180.7907199,-0.862167196,2664.038868,181.6528871,0,,,,,,
3753,180.4908334,-0.871503723,2654.43546,181.3623371,0,,,,,,
3754,180.1908241,-0.880887381,2644.10163,181.0717115,0,,,,,,
3755,179.8911671,-0.889840003,2633.036438,180.7810071,0,,,,,,
3756,179.5913885,-0.898831334,2621.240234,180.4902198,0,,,,,,
3757,179.2919625,-0.907383716,2608.712537,180.1993462,0,,,,,,
3758,178.9924163,-0.915966494,2595.454191,179.9083828,0,,,,,,
3759,178.6932241,-0.92410217,2581.465207,179.6173263,0,,,,,,
3760,178.3939107,-0.932262993,2566.746917,179.3261737,0,,,,,,
3761,178.094956,-0.939966129,2551.29973,179.0349221,0,,,,,,
3762,177.7958798,-0.947688871,2535.125502,178.7435687,0,,,,,,
3763,177.4971616,-0.954949369,2518.225085,178.452111,0,,,,,,
3764,177.1983247,-0.962222763,2500.600773,178.1605475,0,,,,,,
3765,176.8998467,-0.969030944,2482.253841,177.8688776,0,,,,,,
3766,176.6012501,-0.975851635,2463.187002,177.5771017,0,,,,,,
3767,176.3030134,-0.982203779,2443.401956,177.2852172,0,,,,,,
3768,176.0046591,-0.988560261,2422.901785,176.9932194,0,,,,,,
3769,175.706667,-0.994435772,2401.68867,176.7011028,0,,,,,,
3770,175.4085584,-1.000303434,2379.766121,176.4088618,0,,,,,,
3771,175.110812,-1.005679033,2357.136781,176.116491,0,,,,,,
3772,174.8129492,-1.011035713,2333.804544,175.8239849,0,,,,,,
3773,174.5154515,-1.01588658,2309.772476,175.5313381,0,,,,,,
3774,174.2178371,-1.020708112,2285.044708,175.2385452,0,,,,,,
3775,173.920591,-1.025009582,2259.625101,174.9456006,0,,,,,,
3776,173.6232279,-1.029270186,2233.518033,174.6524981,0,,,,,,
3777,173.3262337,-1.032994026,2206.727795,174.3592277,0,,,,,,
3778,173.0291237,-1.036656535,2179.259202,174.0657802,0,,,,,,
3779,172.732384,-1.039769274,2151.11693,173.7721533,0,,,,,,
3780,172.4355296,-1.042817818,2122.306184,173.4783474,0,,,,,,
3781,172.1390454,-1.045319585,2092.832025,173.184365,0,,,,,,
3782,171.842449,-1.047759652,2062.700043,172.8902087,0,,,,,,
3783,171.5462235,-1.049657926,2031.915677,172.5958814,0,,,,,,
3784,171.2498849,-1.051501732,2000.484897,172.3013866,0,,,,,,
3785,170.9539215,-1.052806407,1968.413519,172.0067279,0,,,,,,
3786,170.6578447,-1.054064473,1935.707895,171.7119092,0,,,,,,
3787,170.3621442,-1.054791226,1902.374218,171.4169354,0,,,,,,
3788,170.066332,-1.055480986,1868.419216,171.121813,0,,,,,,
3789,169.7708957,-1.055651,1833.84946,170.8265467,0,,,,,,
3790,169.4753495,-1.055788549,1798.672049,170.531138,0,,,,,,
3791,169.1801806,-1.055407193,1762.893933,170.2355878,0,,,,,,
3792,168.8849008,-1.054996075,1726.522589,169.9398969,0,,,,,,
3793,168.5900016,-1.054064825,1689.565332,169.6440664,0,,,,,,
3794,168.294993,-1.053104798,1652.02999,169.3480978,0,,,,,,
3795,168.0003648,-1.05162775,1613.924215,169.0519926,0,,,,,,
3796,167.705627,-1.050125459,1575.256149,168.7557525,0,,,,,,
3797,167.4112726,-1.048106942,1544.741735,168.4593795,0,,,,,,
3798,167.1168103,-1.04606575,1522.639903,168.1628761,0,,,,,,
3799,166.8227304,-1.043512548,1502.04271,167.8662429,0,,,,,,
3800,166.5285428,-1.040938247,1481.323301,167.569481,0,,,,,,
3801,166.234742,-1.037848963,1460.454511,167.272591,0,,,,,,
3802,165.9408345,-1.03473831,1439.413099,166.9755728,0,,,,,,
3803,165.6473126,-1.031112955,1418.159058,166.6784256,0,,,,,,
3804,165.3536851,-1.027463646,1396.716995,166.3811487,0,,,,,,
3805,165.0604463,-1.023295746,1375.05481,166.083742,0,,,,,,
3806,164.767101,-1.019104222,1353.16703,165.7862052,0,,,,,,
3807,164.4741462,-1.014391919,1331.07468,165.4885381,0,,,,,,
3808,164.1810847,-1.009655941,1308.740757,165.1907406,0,,,,,,
3809,163.888417,-1.00439574,1286.201212,164.8928127,0,,,,,,
3810,163.5956426,-0.999111819,1263.441555,164.5947544,0,,,,,,
3811,163.3032637,-0.993302843,1240.477853,164.2965665,0,,,,,,
3812,163.010778,-0.987472246,1217.295145,163.9982502,0,,,,,,
3813,162.7186897,-0.981120338,1193.917722,163.69981,0,,,,,,
3814,162.4264953,-0.974755581,1170.340229,163.4012509,0,,,,,,
3815,162.1346996,-0.967878716,1146.582683,163.1025783,0,,,,,,
3816,161.8427996,-0.960997362,1122.638146,162.803797,0,,,,,,
3817,161.5512974,-0.953613976,1098.519367,162.5049114,0,,,,,,
3818,161.2596938,-0.946232342,1074.225879,162.2059261,0,,,,,,
3819,160.9684881,-0.938357615,1049.776612,161.9068457,0,,,,,,
3820,160.6771815,-0.930492895,1025.165044,161.6076744,0,,,,,,
3821,160.3862755,-0.922140781,1000.41694,161.3084163,0,,,,,,
3822,160.0952688,-0.9138065,975.5264853,161.0090753,0,,,,,,
3823,159.8046649,-0.904990291,950.522461,160.7096552,0,,,,,,
3824,159.5139598,-0.896201287,925.4002481,160.4101611,0,,,,,,
3825,159.2236586,-0.886935999,900.1774335,160.1105946,0,,,,,,
3826,158.9332574,-0.877698429,874.8603639,159.8109558,0,,,,,,
3827,158.6432632,-0.867980718,849.4659384,159.5112439,0,,,,,,
3828,158.3531691,-0.858288455,824.0043648,159.2114576,0,,,,,,
3829,158.0634807,-0.848114848,798.4905258,158.9115955,0,,,,,,
3830,157.7736948,-0.837961957,772.9366054,158.6116568,0,,,,,,
3831,157.4843176,-0.827322663,747.3602072,158.3116403,0,,,,,,
3832,157.1948417,-0.816703675,721.7718207,158.0115454,0,,,,,,
3833,156.9057774,-0.805595354,696.1944855,157.7113728,0,,,,,,
3834,156.616614,-0.794510397,670.6509228,157.4111244,0,,,,,,
3835,156.3278632,-0.782940536,645.1294568,157.1108037,0,,,,,,
3836,156.0390162,-0.771397899,619.6801556,156.8104141,0,,,,,,
3837,155.7505813,-0.759379108,594.2909718,156.5099604,0,,,,,,
3838,155.4620504,-0.747397445,568.9958456,156.2094478,0,,,,,,
3839,155.1739352,-0.734947429,543.8129952,155.9088826,0,,,,,,
3840,154.8857236,-0.722547401,518.7606289,155.608271,0,,,,,,
3841,154.5979291,-0.709690208,493.8626074,155.3076193,0,,,,,,
3842,154.3100392,-0.696894925,469.1212458,155.0069341,0,,,,,,
3843,154.0225677,-0.683654315,444.5643843,154.706222,0,,,,,,
3844,153.7350015,-0.670488002,420.2354987,154.4054895,0,,,,,,
3845,153.4478552,-0.656886892,396.1189869,154.1047421,0,,,,,,
3846,153.160617,-0.643365709,372.2431496,153.8039827,0,,,,,,
3847,152.873796,-0.629417991,348.6565659,153.503214,0,,,,,,
3848,152.5868854,-0.615554178,325.3601069,153.2024396,0,,,,,,
3849,152.3003945,-0.601266921,302.3817918,152.9016614,0,,,,,,
3850,152.0138141,-0.587066086,279.7158128,152.6008802,0,,,,,,
3851,151.7276564,-0.57243923,257.3650789,152.3000956,0,,,,,,
3852,151.4414071,-0.557900663,235.3747408,151.9993078,0,,,,,,
3853,151.1555834,-0.542933459,213.7952483,151.6985169,0,,,,,,
3854,150.8696694,-0.52805403,192.686463,151.3977234,0,,,,,,
3855,150.5841812,-0.512747008,172.0942214,151.0969282,0,,,,,,
3856,150.298604,-0.497528149,152.1141528,150.7961321,0,,,,,,
3857,150.0134549,-0.481880873,132.8554624,150.4953358,0,,,,,,
3858,149.7282163,-0.46632462,114.4224025,150.1945409,0,,,,,,
3859,149.4434085,-0.45034118,96.9562202,149.8937497,0,,,,,,
3860,149.1585103,-0.434453416,80.62310378,149.5929637,0,,,,,,
3861,148.8740452,-0.418143354,65.57525085,149.2921886,0,,,,,,
3862,148.5894913,-0.401940521,51.85402163,148.9914318,0,,,,,,
3863,148.3053709,-0.385330125,39.59515834,148.690701,0,,,,,,
3864,148.0211631,-0.368840327,28.79897212,148.3900034,0,,,,,,
3865,147.7373902,-0.351956009,19.55079616,148.0893462,0,,,,,,
3866,147.4535294,-0.3352071,12.08994993,147.7887365,0,,,,,,
3867,147.1701057,-0.318075677,6.608141392,147.4881814,0,,,,,,
3868,146.8865969,-0.301090932,3.053583255,147.1876878,0,,,,,,
3869,146.6035239,-0.283738797,1.279454898,146.8872627,0,,,,,,
3870,146.3203675,-0.26654411,1,146.5869116,0,,,,,,
3871,146.0376492,-0.248987618,1,146.2866368,0,,,,,,
3872,145.7548466,-0.231591364,1,145.986438,0,,,,,,
3873,145.4724845,-0.213830498,1,145.686315,0,,,,,,
3874,145.1900387,-0.1962307,1,145.3862694,0,,,,,,
3875,144.9080349,-0.178269527,1,145.0863044,0,,,,,,
3876,144.6259477,-0.160476253,1,144.786424,0,,,,,,
3877,144.3443048,-0.142327468,1,144.4866323,0,,,,,,
3878,144.0625785,-0.124355572,1,144.1869341,0,,,,,,
3879,143.7812997,-0.106034768,1,143.8873345,0,,,,,,
3880,143.4999386,-0.087900401,1,143.587839,0,,,,,,
3881,143.2190226,-0.069432728,1,143.2884553,0,,,,,,
3882,142.9380273,-0.051167514,1,142.9891948,0,,,,,,
3883,142.6574794,-0.03259091,1,142.6900703,0,,,,,,
3884,142.3768513,-0.01424518,1,142.3910965,0,,,,,,
3885,142.0966737,0.004388053,1,142.0922856,0,,,,,,
3886,141.8164153,0.022767158,1,141.7936481,0,,,,,,
3887,141.5366094,0.04141526,1,141.4951941,0,,,,,,
3888,141.2567235,0.059789888,1,141.1969336,0,,,,,,
3889,140.9772921,0.078415681,1,140.8988764,0,,,,,,
3890,140.6977823,0.096749988,1,140.6010323,0,,,,,,
3891,140.4187256,0.115314645,1,140.303411,0,,,,,,
3892,140.1395923,0.133570424,1,140.0060219,0,,,,,,
